"","Title","News_Link","Date","Status","Status_Frequency"
"615","张志军走访昆山台胞:两岸都要为共同家园尽心尽力_中共中央台湾...","http://www.gwytb.gov.cn/wyly/201305/t20130518_4219727.htm",2013-05-17,"Compatriots",1
"616","微信群和公众号架起服务台胞便捷通道_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/topone/201512/t20151201_11136984.htm",2015-12-01,"Compatriots",2
"617","泰州市台办全力服务台胞来泰投资创业_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201703/t20170317_11725633.htm",2017-03-07,"Compatriots",1
"618","老台胞找大陆族谱亲人泪汪汪_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/lajlwl/trueth/201105/t20110510_1852232.htm",2011-05-10,"Compatriots",1
"619","山东省台办召开对台经济和台胞权益保护工作研商会_中共中央台湾...","http://www.gwytb.gov.cn/service/201403/t20140310_5795050.htm",2014-03-10,"Compatriots",1
"620","日照市东港区台办建立涉台协调机制 维护台胞合法权益_中共中央...","http://www.gwytb.gov.cn/service/201409/t20140919_7393852.htm",2020-11-09,"Compatriots",26
"621","王毅表示:欢迎海外台胞“常回家看看”_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/newsb/201101/t20110124_1729840.htm",2010-09-27,"Compatriots",1
"622","仙桃民警接力助台胞寻亲人_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/service/201411/t20141114_8012864.htm",2020-11-09,"Compatriots",26
"623","扬州邗江区台办向台企台胞台属送上新春大礼包_中共中央台湾工作...","http://www.gwytb.gov.cn/service/201801/t20180129_11912326.htm",2020-11-09,"Compatriots",26
"624","资阳市台办主任率队慰问台胞台属_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/service/201702/t20170209_11695331.htm",2020-11-09,"Compatriots",26
"625","青岛市中级法院多措并举保护台胞合法权益_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201409/t20140928_7496282.htm",2014-09-28,"Compatriots",1
"626","上海发布实施55条措施努力为台企台胞提供“同等待遇”_中共中央...","http://www.gwytb.gov.cn/jj/zxzx_43783/201806/t20180604_11961586.htm",2018-06-02,"Compatriots",2
"627","山东公布56条惠台措施 逐步为台胞提供同等待遇_中共中央台湾工作...","http://www.gwytb.gov.cn/jj/zxzx_43783/201808/t20180820_12049569.htm",2018-08-15,"Compatriots",1
"628","在盐城就业台胞可缴存使用住房公积金_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201804/t20180426_11948702.htm",2020-11-09,"Compatriots",26
"629","全国台联2013年台胞青年千人夏令营四川·成都分营开营_中共中央...","http://www.gwytb.gov.cn/local/201307/t20130710_4431866.htm",2013-07-10,"Compatriots",3
"630","宿迁台商为卡式台胞证实施“点赞”_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201509/t20150924_10730569.htm",2015-09-24,"Compatriots",1
"631","上海边检绿色通道接力救台胞_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/service/201412/t20141201_8206281.htm",2020-11-09,"Compatriots",26
"632","台湾记者:闵行区为台胞想得真周全_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201507/t20150703_10169724.htm",2015-07-03,"Compatriots",2
"633","宿迁市开展台胞台属大走访活动_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/service/201507/t20150722_10304648.htm",2015-07-22,"Compatriots",5
"634","安徽省马鞍山市台胞可自助购取火车票了_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wl/zxzx_43786/201806/t20180622_11967606.htm",2018-06-21,"Compatriots",1
"635","国台办:“31条措施”发布以来给台胞台企带来实实在在利益_中共...","http://www.gwytb.gov.cn/wyly/201911/t20191113_12217876.htm",2019-11-13,"Compatriots",2
"636","150名台胞到河北参加冀台经济洽谈会_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/jj/zxzx_43783/201809/t20180919_12061825.htm",2018-09-11,"Compatriots",1
"637","常州市车管所为台胞换证开辟绿色通道_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201704/t20170428_11756156.htm",2020-11-09,"Compatriots",26
"638","国台办副主任龙明彪走访慰问赣闽两地台胞_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/newsb/201801/t20180126_11911298.htm",2018-01-25,"Compatriots",3
"639","台胞来闽参加司法考试趋热 通过率今年再创新高_中共中央台湾工作...","http://www.gwytb.gov.cn/zzks/zxzx_43780/201412/t20141216_8379353.htm",2012-12-21,"Compatriots",3
"640","居住证申领第一日 在厦台胞表示“更有融入感”_中共中央台湾工作...","http://www.gwytb.gov.cn/jl/zxzx_43777/201809/t20180905_12055884.htm",2018-09-01,"Compatriots",7
"641","面向台胞开放的专业资格考试_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/zzks/zcfg_43779/l_43892/201802/t20180205_11920228.htm",2020-11-08,"Compatriots",1
"642","海协会就上海踩踏事件台胞伤亡情况致函海基会_中共中央台湾工作...","http://www.gwytb.gov.cn/lhjl/lhjl/han/201501/t20150112_8664325.htm",2015-01-01,"Compatriots",2
"643","国台办:台胞参加三类大陆职业资格考试有新进展_中共中央台湾工作...","http://www.gwytb.gov.cn/zzks/zxzx_43780/201806/t20180619_11966525.htm",2018-06-13,"Compatriots",2
"644","杭州街道干部倾心助力台胞寻根圆梦_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201504/t20150423_9649529.htm",2015-04-23,"Compatriots",2
"645","江苏省台办召开贯彻落实“31条惠及台胞措施”座谈会_中共中央台湾...","http://www.gwytb.gov.cn/local/201804/t20180416_11943844.htm",2018-04-16,"Compatriots",3
"646","德州市卫计委出台《台胞台商在德就医实施办法》_中共中央台湾工作...","http://www.gwytb.gov.cn/service/201501/t20150130_8883483.htm",2015-01-30,"Compatriots",1
"647","武汉市江夏区成立服务台商台胞工作领导小组_中共中央台湾工作办公...","http://www.gwytb.gov.cn/service/201508/t20150806_10418663.htm",2020-11-02,"Compatriots",1
"648","国台办:实施卡式台胞证受到台湾民众普遍欢迎_中共中央台湾工作...","http://www.gwytb.gov.cn/wyly/201509/t20150930_10768880.htm",2015-09-30,"Compatriots",2
"649","跨越海峡 寻根中原——2013年台胞青年夏令营河南分营活动综述...","http://www.gwytb.gov.cn/lajlwl/lawhjl/201307/t20130718_4467722.htm",2013-07-18,"Compatriots",1
"650","四川出台15条政策支持台企台胞在川发展现代农业_中共中央台湾工作...","http://www.gwytb.gov.cn/service/201604/t20160425_11442592.htm",2016-04-25,"Compatriots",2
"651","江苏台办主任杨峰:改进优化涉台服务 务实服务台商台胞_中共中央...","http://www.gwytb.gov.cn/service/201507/t20150728_10350594.htm",2015-07-28,"Compatriots",1
"652","广西出台80条惠及台胞措施 跨境劳务优惠政策成亮点_中共中央台湾...","http://www.gwytb.gov.cn/jj/zxzx_43783/201808/t20180806_12043998.htm",2018-08-02,"Compatriots",2
"653","武汉举行台胞中秋座谈会_中共中央台湾工作办公室、国务院台湾事务...","http://www.gwytb.gov.cn/service/201409/t20140904_7217359.htm",2014-09-04,"Compatriots",1
"654","湘西州全力救助旅游摔倒重伤台胞_中共中央台湾工作办公室、国务院...","http://www.gwytb.gov.cn/service/201706/t20170609_11798185.htm",2020-11-01,"Compatriots",7
"655","鹰潭市台胞台属联谊会召开三届二次常务理事会会议_中共中央台湾...","http://www.gwytb.gov.cn/local/201701/t20170120_11683766.htm",2017-01-18,"Compatriots",2
"656","山东省台办召开对台经济和台胞权益保护工作调度推进会_中共中央...","http://www.gwytb.gov.cn/tbqy/201512/t20151222_11291589.htm",2015-12-22,"Compatriots",2
"657","福建省7月6日起试点签发2015版电子台胞证_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201507/t20150703_10170024.htm",2015-07-03,"Compatriots",2
"658","2016年台胞青年千人夏令营海南分营开营_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/local/201607/t20160713_11507164.htm",2016-07-13,"Compatriots",1
"659","茂名市委台办开展新春慰问台胞台属活动_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201701/t20170126_11688569.htm",2020-11-01,"Compatriots",7
"660","马尾交流团赴马祖闹元宵 500台胞将来马尾_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/lajlwl/trueth/201102/t20110214_1748357.htm",2011-02-14,"Compatriots",1
"661","今年上半年福建省接待台胞逾71万人次_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/local/201207/t20120726_2855750.htm",2012-07-26,"Compatriots",1
"662","山东省努力打造台胞权益保护立体工作新格局_中共中央台湾工作办公...","http://www.gwytb.gov.cn/service/201601/t20160122_11372124.htm",2016-01-22,"Compatriots",1
"663","广东多地举行台商台胞春节联谊活动_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/gxtbsh/201802/t20180224_11926714.htm",2018-02-13,"Compatriots",8
"664","国台办:推进法制化更好维护台胞合法权益_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/wyly/201304/t20130410_4061964.htm",2013-04-10,"Compatriots",1
"665","广西台办到百色市走访台企慰问台胞_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201801/t20180129_11912328.htm",2018-01-29,"Compatriots",2
"666","来沪台胞可自助办签注 去年办证量超16万_中共中央台湾工作办公室...","http://www.gwytb.gov.cn/service/201211/t20121122_3384681.htm",2020-11-01,"Compatriots",7
"667","南宁市举行2017年台商台胞台属代表迎春座谈会_中共中央台湾工作...","http://www.gwytb.gov.cn/local/201701/t20170123_11685581.htm",2017-01-20,"Compatriots",1
"668","公安部采取措施方便两岸同胞往来维护台胞合法权益_中共中央台湾...","http://www.gwytb.gov.cn/zlzx/zchb/201101/t20110123_1725757.htm",1995-02-22,"Compatriots",1
"669","福建省姓氏源流研究会第四次代表大会召开 强调服务台胞寻根探源","http://www.gwytb.gov.cn/local/201605/t20160504_11450085.htm",2016-05-04,"Compatriots",2
"670","情系二代台胞 热心办实事_中共中央台湾工作办公室、国务院台湾...","http://www.gwytb.gov.cn/service/201705/t20170504_11758740.htm",2020-11-01,"Compatriots",7
"671","安徽医科大学第一附属医院开通台胞就诊绿色通道_中共中央台湾工作...","http://www.gwytb.gov.cn/lajlwl/tywsjl/health/201205/t20120510_2528823.htm",2012-05-10,"Compatriots",1
"672","常州市建“四级联动”公共服务平台方便台胞台属_中共中央台湾工作...","http://www.gwytb.gov.cn/service/201602/t20160204_11382444.htm",2020-11-01,"Compatriots",7
"673","江苏省台办主任练月琴在泰州调研“31条惠及台胞措施”落实情况...","http://www.gwytb.gov.cn/service/fwtqfa/201805/t20180524_11958184.htm",2020-11-01,"Compatriots",7
"674","哈尔滨市台办举办台商台胞端午座谈联谊活动_中共中央台湾工作办公...","http://www.gwytb.gov.cn/service/201506/t20150623_10095773.htm",2020-11-01,"Compatriots",7
"675","福建入境游客首破400万人次 台胞185.07万人次(2012.02.14)_中共...","http://www.gwytb.gov.cn/zlzx/tjsj/201202/t20120214_2291504.htm",2012-02-14,"Compatriots",2
